Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,População total do município do ano de referência:,População total atendida com esgotamento sanitário
240890,Parelhas,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"21.499,00",18.016
240830,Nova Cruz,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"34.204,00",12.724
240820,Nísia Floresta,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"31.942,00",518
240810,Natal,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"751.300,00",404.126
240800,Mossoró,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"264.577,00",163.333
240780,Monte Alegre,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"23.031,00",1.306
240720,Macau,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"27.369,00",20.137
240710,Macaíba,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"82.249,00",2.524
240690,Lucrécia,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.490,00",2.190
240680,Lajes Pintadas,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.787,00",1.554
240670,Lajes,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"9.866,00",6.943
240650,Lagoa Nova,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"15.573,00",5.115
240610,Jucurutu,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"17.793,00",3.900
240600,José da Penha,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.803,00",451
240580,João Câmara,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"33.290,00",14.593
240560,Jardim de Piranhas,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.977,00",3.883
240420,Goianinha,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"26.741,00",7.916
240380,Florânia,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.196,00",7.749
240350,Espírito Santo,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.620,00",1.649
240310,Currais Novos,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"41.313,00",28.456
240270,Cerro Corá,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.000,00",4.020
240250,Carnaubais,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"9.714,00",2.898
240210,Campo Redondo,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.215,00",1.088
240200,Caicó,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"61.146,00",15.437
240190,Caiçara do Rio do Vento,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.268,00",1.021
240090,Antônio Martins,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.577,00",1.756
240070,Alto do Rodrigues,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"12.484,00",194
240030,Afonso Bezerra,RN,Nordeste,2022,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.839,00",4.818
241200,São Gonçalo do Amarante,RN,Nordeste,2022,24120011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"115.838,00",25.892
241340,Serra Negra do Norte,RN,Nordeste,2022,24134011,Prefeitura Municipal de Serra Negra do Norte,PMSNN,Local,Água e Esgoto,Administração pública direta,"7.597,00",5.442
241440,Touros,RN,Nordeste,2022,24144011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"33.035,00",3.072
280630,Santa Luzia do Itanhy,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.616,00",631
280670,São Cristóvão,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"95.612,00",26.827
280350,Lagarto,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"101.579,00",8.244
280690,São Francisco,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.243,00",1.821
280290,Itabaiana,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"103.440,00",23.084
280120,Canindé de São Francisco,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"26.834,00",9.384
280070,Brejo Grande,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"7.841,00",4.307
280060,Barra dos Coqueiros,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"41.511,00",28.219
280710,Simão Dias,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"42.578,00",3.080
280030,Aracaju,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"602.757,00",441.728
280460,Nossa Senhora das Dores,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"24.996,00",23.243
280480,Nossa Senhora do Socorro,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"192.330,00",83.079
280490,Pacatuba,SE,Nordeste,2022,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"12.502,00",2.887
280210,Estância,SE,Nordeste,2022,28021011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"65.078,00",7.176
120040,Rio Branco,AC,Norte,2022,12004012,Serviço de Água e Esgoto de Rio Branco,SAERB,Local,Água e Esgoto,Autarquia,"364.756,00",75.383
130010,Anori,AM,Norte,2022,13001011,Prefeitura Municipal de Anori,PMA,Local,Água e Esgoto,Administração pública direta,"17.194,00",3.000
130083,Caapiranga,AM,Norte,2022,13008311,Prefeitura Municipal de Caapiranga,PMC,Local,Água e Esgoto,Administração pública direta,"13.469,00",320
130165,Guajará,AM,Norte,2022,13016511,Prefeitura Municipal de Guajará,PMG,Local,Água e Esgoto,Administração pública direta,"13.815,00",1.018
130180,Ipixuna,AM,Norte,2022,13018011,Prefeitura Municipal de Ipixuna,PMI,Local,Água e Esgoto,Administração pública direta,"24.311,00",130
130260,Manaus,AM,Norte,2022,13026011,Manaus Ambiental,MA,Local,Água e Esgoto,Empresa privada,"2.063.689,00",538.324
130290,Maués,AM,Norte,2022,13029011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"61.204,00",12.800
130353,Presidente Figueiredo,AM,Norte,2022,13035311,Serviço de Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"30.668,00",5.000
160040,Mazagão,AP,Norte,2022,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"21.924,00",326
160005,Serra do Navio,AP,Norte,2022,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.673,00",0
160060,Santana,AP,Norte,2022,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"107.618,00",1.415
160050,Oiapoque,AP,Norte,2022,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"27.482,00",282
160030,Macapá,AP,Norte,2022,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"442.933,00",0
160010,Amapá,AP,Norte,2022,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"7.943,00",441
160005,Serra do Navio,AP,Norte,2022,16003011,Concessionária de Saneamento do Amapá SPE S.A.,CSA,Microrregional,Água e Esgoto,Empresa privada,"4.673,00",1.384
160030,Macapá,AP,Norte,2022,16003011,Concessionária de Saneamento do Amapá SPE S.A.,CSA,Microrregional,Água e Esgoto,Empresa privada,"442.933,00",35.660
150060,Altamira,PA,Norte,2022,15006011,Prefeitura Municipal de Altamira,PMA,Local,Água e Esgoto,Administração pública direta,"126.279,00",60.189
150130,Barcarena,PA,Norte,2022,15013012,Águas de São Francisco Concessionária de Saneamento S.A,ASF,Local,Água e Esgoto,Empresa privada,"126.650,00",26.443
150240,Castanhal,PA,Norte,2022,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"192.256,00",1.492
150442,Marituba,PA,Norte,2022,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"111.785,00",15.464
150420,Marabá,PA,Norte,2022,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"266.533,00",2.090
150080,Ananindeua,PA,Norte,2022,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"478.778,00",16.385
150140,Belém,PA,Norte,2022,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"1.303.403,00",259.055
150680,Santarém,PA,Norte,2022,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"331.942,00",12.632
150178,Breu Branco,PA,Norte,2022,15017811,Prefeitura Municipal de Breu Branco,PMBB,Local,Água e Esgoto,Administração pública direta,"45.712,00",900
150215,Canaã dos Carajás,PA,Norte,2022,15021511,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"77.079,00",27.200
150276,Cumaru do Norte,PA,Norte,2022,15027611,Prefeitura Municipal de Cumaru do Norte,PMCN,Local,Água e Esgoto,Administração pública direta,"14.036,00",1.200
150293,Dom Eliseu,PA,Norte,2022,15029312,Serviço Autônomo de Água e Esgoto de Dom Eliseu,SAAE,Local,Água e Esgoto,Autarquia,"58.484,00",330
150304,Floresta do Araguaia,PA,Norte,2022,15030411,Prefeitura Municipal de Floresta do Araguaia,PMFA,Local,Água e Esgoto,Administração pública direta,"17.898,00",17.000
150309,Goianésia do Pará,PA,Norte,2022,15030911,Prefeitura Municipal de Goianésia do Pará,PMGP,Local,Água e Esgoto,Administração pública direta,"26.362,00",1.200
150550,Paragominas,PA,Norte,2022,15055011,Agência de Saneamento de Paragominas,SANEPAR,Local,Água e Esgoto,Autarquia,"105.550,00",12.589
150553,Parauapebas,PA,Norte,2022,15055311,Serviço Autônomo de Água e Esgoto de Paraupebas,SAAEP,Local,Água e Esgoto,Autarquia,"267.836,00",32.884
150613,Redenção,PA,Norte,2022,15061312,BRK Ambiental Araguaia,BRK,Microrregional,Água e Esgoto,Empresa privada,"85.597,00",4.391
150635,Santa Bárbara do Pará,PA,Norte,2022,15063511,Prefeitura Municipal de Santa Bárbara do Pará,PMSBP,Local,Água e Esgoto,Administração pública direta,"21.087,00",130
150700,Santo Antônio do Tauá,PA,Norte,2022,15070011,Prefeitura Municipal de Santo Antonio do Tauá,PMSAT,Local,Água e Esgoto,Administração pública direta,"27.461,00",27.461
150812,Ulianópolis,PA,Norte,2022,15081211,Prefeitura Municipal de Ulianópolis,PMU,Local,Água e Esgoto,Administração pública direta,"37.972,00",1.110
150835,Vitória do Xingu,PA,Norte,2022,15083511,Prefeitura Municipal de Vitória do Xingu,PMVX,Local,Água e Esgoto,Administração pública direta,"15.607,00",5.200
150506,Novo Repartimento,PA,Norte,2022,17095000,Hidro Forte Administração e Operação Ltda,HFAO,Microrregional,Água e Esgoto,Empresa privada,"60.732,00",2.476
150370,Itupiranga,PA,Norte,2022,17095000,Hidro Forte Administração e Operação Ltda,HFAO,Microrregional,Água e Esgoto,Empresa privada,"49.754,00",818
150840,Xinguara,PA,Norte,2022,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,"52.893,00",1.637
150745,São Geraldo do Araguaia,PA,Norte,2022,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,"24.255,00",6.841
110002,Ariquemes,RO,Norte,2022,11000212,Águas de Ariquemes Saneamento Ltda,AA,Local,Água e Esgoto,Empresa privada,"96.833,00",2.455
110004,Cacoal,RO,Norte,2022,11000411,Serviço Autônomo de Água e Esgoto de Cacoal,SAAE Cacoal,Local,Água e Esgoto,Autarquia,"86.887,00",54.495
110018,Pimenta Bueno,RO,Norte,2022,11001812,Águas de Pimenta Bueno Saneamento SPE LTDA,APB,Local,Água e Esgoto,Empresa privada,"35.079,00",2.211
110020,Porto Velho,RO,Norte,2022,11002000,Companhia de Águas e Esgotos de Rondônia,CAERD,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"460.434,00",45.525
110060,Cacaulândia,RO,Norte,2022,11002000,Companhia de Águas e Esgotos de Rondônia,CAERD,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.150,00",1.499
110012,Ji-Paraná,RO,Norte,2022,11002000,Companhia de Águas e Esgotos de Rondônia,CAERD,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"124.333,00",1.728
110010,Guajará-Mirim,RO,Norte,2022,11002000,Companhia de Águas e Esgotos de Rondônia,CAERD,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"39.387,00",3.698
110028,Rolim de Moura,RO,Norte,2022,11002812,Águas de Rolim de Moura Saneamento SPE LTDA,ARM,Local,Água e Esgoto,Empresa privada,"56.406,00",1.425
110034,Alvorada D Oeste,RO,Norte,2022,11003411,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,"13.117,00",6.855
140015,Bonfim,RR,Norte,2022,14001000,Companhia de Águas e Esgotos de Roraima,CAER,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.923,00",3.305
140010,Boa Vista,RR,Norte,2022,14001000,Companhia de Águas e Esgotos de Roraima,CAER,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"413.486,00",383.731
