Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,POP_TOT - População total do município do ano de referência (Fonte: IBGE):,ES001 - População total atendida com esgotamento sanitário
240990,Pendências,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,14.984,5.154
240190,Caiçara do Rio do Vento,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,3.652,970
240200,Caicó,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,67.554,5.737
240210,Campo Redondo,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,11.142,1.108
240250,Carnaubais,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,10.651,2.884
240560,Jardim de Piranhas,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,14.730,3.881
240980,Pedro Velho,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,14.767,3.105
240970,Pedro Avelino,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,6.780,3.200
240940,Pau dos Ferros,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,30.183,6.772
240325,Parnamirim,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,255.793,14.050
240890,Parelhas,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,21.408,19.122
241240,São José do Seridó,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,4.602,2.999
241200,São Gonçalo do Amarante,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,101.102,7.309
240830,Nova Cruz,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,37.233,9.820
240810,Natal,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,877.640,343.019
240800,Mossoró,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,294.076,135.982
240580,João Câmara,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,34.747,11.633
240780,Monte Alegre,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,22.239,1.288
240720,Macau,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,31.584,20.147
240070,Alto do Rodrigues,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,14.326,197
240090,Antônio Martins,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,7.137,1.573
241170,São Bento do Trairí,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,4.401,2.717
240710,Macaíba,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,79.743,2.468
240690,Lucrécia,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,3.966,2.647
241260,São Paulo do Potengi,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,17.436,2.661
240680,Lajes Pintadas,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,4.755,1.546
240670,Lajes,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,11.208,6.510
240310,Currais Novos,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,44.664,29.490
240600,José da Penha,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,5.957,410
240420,Goianinha,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,25.980,6.508
240650,Lagoa Nova,RN,Nordeste,2018,24081000,Companhia de Águas e Esgotos do Rio Grande do Norte,CAERN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,15.477,5.129
241200,São Gonçalo do Amarante,RN,Nordeste,2018,24120011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,101.102,23.818
280710,Simão Dias,SE,Nordeste,2018,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,40.486,2.907
280030,Aracaju,SE,Nordeste,2018,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,648.939,340.346
280060,Barra dos Coqueiros,SE,Nordeste,2018,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,29.873,20.655
280350,Lagarto,SE,Nordeste,2018,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,103.576,6.318
280480,Nossa Senhora do Socorro,SE,Nordeste,2018,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,181.503,52.652
280670,São Cristóvão,SE,Nordeste,2018,28003000,Companhia de Saneamento de Sergipe,DESO,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,89.027,22.113
280210,Estância,SE,Nordeste,2018,28021011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,68.804,5.940
120040,Rio Branco,AC,Norte,2018,12004000,Departamento Estadual de Pavimentação e Saneamento,DEPASA,Regional,Água e Esgoto,Autarquia,401.155,82.178
130165,Guajará,AM,Norte,2018,13016511,Prefeitura Municipal de Guajará,PMG,Local,Água e Esgoto,Administração pública direta,16.416,1.015
130260,Manaus,AM,Norte,2018,13026011,Manaus Ambiental,MA,Local,Água e Esgoto,Empresa privada,2.145.444,266.737
130310,Nova Olinda do Norte,AM,Norte,2018,13031011,Prefeitura Municipal de Nova Olinda do Norte,PMNON,Local,Água e Esgoto,Administração pública direta,36.721,5.301
160040,Mazagão,AP,Norte,2018,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,21.206,326
160005,Serra do Navio,AP,Norte,2018,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,5.306,1.852
160030,Macapá,AP,Norte,2018,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,493.634,54.944
160060,Santana,AP,Norte,2018,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,119.610,1.437
160010,Amapá,AP,Norte,2018,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,9.029,417
160050,Oiapoque,AP,Norte,2018,16003000,Companhia de Água e Esgoto do Amapá,CAESA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,26.627,282
150060,Altamira,PA,Norte,2018,15006011,Prefeitura Municipal de Altamira,PMA,Local,Água e Esgoto,Administração pública direta,113.195,37.108
150680,Santarém,PA,Norte,2018,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,302.667,12.688
150080,Ananindeua,PA,Norte,2018,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,525.566,10.791
150140,Belém,PA,Norte,2018,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,1.485.732,201.485
150420,Marabá,PA,Norte,2018,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,275.086,1.644
150442,Marituba,PA,Norte,2018,15014000,Companhia de Saneamento do Pará,COSANPA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,129.321,14.232
150215,Canaã dos Carajás,PA,Norte,2018,15021511,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,36.050,19.975
150506,Novo Repartimento,PA,Norte,2018,15050611,Prefeitura Municipal de Novo Repartimento,PMNR,Local,Água e Esgoto,Administração pública direta,74.602,200
150550,Paragominas,PA,Norte,2018,15055011,Agência de Saneamento de Paragominas,SANEPAR,Local,Água e Esgoto,Autarquia,111.764,25.921
150553,Parauapebas,PA,Norte,2018,15055311,Serviço Autônomo de Água e Esgoto de Paraupebas,SAAEP,Local,Água e Esgoto,Autarquia,202.882,32.280
150613,Redenção,PA,Norte,2018,15061312,BRK Ambiental Araguaia,BRK,Microrregional,Água e Esgoto,Empresa privada,83.997,4.537
150635,Santa Bárbara do Pará,PA,Norte,2018,15063511,Prefeitura Municipal de Santa Bárbara do Pará,PMSBP,Local,Água e Esgoto,Administração pública direta,20.704,120
150812,Ulianópolis,PA,Norte,2018,15081211,Prefeitura Municipal de Ulianópolis,PMU,Local,Água e Esgoto,Administração pública direta,57.632,1.110
150370,Itupiranga,PA,Norte,2018,17095000,Hidro Forte Administração e Operação Ltda,HFAO,Microrregional,Água e Esgoto,Empresa privada,53.182,526
150745,São Geraldo do Araguaia,PA,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,24.991,6.781
110002,Ariquemes,RO,Norte,2018,11000212,Águas de Ariquemes Saneamento Ltda,AA,Local,Água e Esgoto,Empresa privada,106.168,2.165
110004,Cacoal,RO,Norte,2018,11000411,Serviço Autônomo de Água e Esgoto de Cacoal,SAAE Cacoal,Local,Água e Esgoto,Autarquia,84.813,43.000
110018,Pimenta Bueno,RO,Norte,2018,11001812,Águas de Pimenta Bueno Saneamento SPE LTDA,APB,Local,Água e Esgoto,Empresa privada,36.434,2.204
110020,Porto Velho,RO,Norte,2018,11002000,Companhia de Águas e Esgotos de Rondônia,CAERD,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,519.531,24.736
110010,Guajará-Mirim,RO,Norte,2018,11002000,Companhia de Águas e Esgotos de Rondônia,CAERD,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,45.783,3.636
110034,Alvorada D Oeste,RO,Norte,2018,11003411,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,14.722,6.455
140010,Boa Vista,RR,Norte,2018,14001000,Companhia de Águas e Esgotos de Roraima,CAER,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,375.374,275.081
170100,Ananás,TO,Norte,2018,17010011,Serviço Autônomo de Água e Esgotos,SAAE,Local,Água e Esgoto,Autarquia,9.607,4.900
172097,Talismã,TO,Norte,2018,17095000,Hidro Forte Administração e Operação Ltda,HFAO,Microrregional,Água e Esgoto,Empresa privada,2.773,1.105
171070,Itaguatins,TO,Norte,2018,17095000,Hidro Forte Administração e Operação Ltda,HFAO,Microrregional,Água e Esgoto,Empresa privada,5.896,1.806
171050,Itacajá,TO,Norte,2018,17105011,Serviço Municipal de Água e Esgoto,SEMAE,Local,Água e Esgoto,Autarquia,7.414,5.500
171610,Paraíso do Tocantins,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,50.602,13.088
171820,Porto Nacional,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,52.700,38.437
170030,Aguiarnópolis,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,6.572,1.630
172100,Palmas,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,291.855,248.200
170950,Gurupi,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,85.737,25.830
170930,Guaraí,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,25.677,16.793
172120,Tocantinópolis,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,22.896,8.667
170550,Colinas do Tocantins,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,34.990,20.814
170210,Araguaína,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,177.517,52.644
171660,Peixe,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,11.623,1.364
170389,Carrasco Bonito,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,4.059,546
170255,Augustinópolis,TO,Norte,2018,17210000,Companhia de Saneamento do Tocantins,SANEATINS,Regional,Água e Esgoto,Empresa privada,18.178,2.325
320020,Alegre,ES,Sudeste,2018,32002011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,30.568,26.758
320030,Alfredo Chaves,ES,Sudeste,2018,32003011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,14.566,10.408
320060,Aracruz,ES,Sudeste,2018,32006011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,99.305,79.649
320080,Baixo Guandu,ES,Sudeste,2018,32008011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,30.862,29.769
320120,Cachoeiro de Itapemirim,ES,Sudeste,2018,32012011,BRK Ambiental - Cachoeiro de Itapemirim S.A.,BRK,Local,Água e Esgoto,Empresa privada,207.324,198.219
320150,Colatina,ES,Sudeste,2018,32015012,Serviço Colatinense de Meio Ambiente e Saneamento Ambiental,SANEAR,Local,Água e Esgoto,Autarquia,121.580,109.140
320225,Governador Lindenberg,ES,Sudeste,2018,32022511,Prefeitura Municipal de Governador Lindenberg,PMGL,Local,Água e Esgoto,Administração pública direta,12.535,4.053
320230,Guaçuí,ES,Sudeste,2018,32023011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,30.607,30.607
320250,Ibiraçu,ES,Sudeste,2018,32025011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,12.365,9.042
320255,Ibitirama,ES,Sudeste,2018,32025511,Prefeitura Municipal de Ibitirama,PMI,Local,Água e Esgoto,Administração pública direta,8.919,5.446
320260,Iconha,ES,Sudeste,2018,32026011,Serviço Autônomo de Água e Esgoto de Iconha,SAAE,Local,Água e Esgoto,Autarquia,13.745,8.646
320270,Itaguaçu,ES,Sudeste,2018,32027011,Serviço Autônomo de Água de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,14.109,9.321
